Variant;Precision;Recall;F1;Accuracy;Specificity;Phi
bigbluebutton_IR-ONLY_JSD_0.00.csv;0,03;0,68;0,05;0,35;0,34;0,01
bigbluebutton_IR-ONLY_JSD_0.01.csv;0,06;0,19;0,09;0,9;0,92;0,06
bigbluebutton_IR-ONLY_JSD_0.02.csv;0,06;0,19;0,09;0,9;0,92;0,07
bigbluebutton_IR-ONLY_JSD_0.03.csv;0,07;0,19;0,1;0,91;0,93;0,07
bigbluebutton_IR-ONLY_JSD_0.04.csv;0,07;0,18;0,1;0,91;0,93;0,07
bigbluebutton_IR-ONLY_JSD_0.05.csv;0,07;0,17;0,1;0,92;0,94;0,07
bigbluebutton_IR-ONLY_JSD_0.06.csv;0,07;0,15;0,1;0,92;0,95;0,07
bigbluebutton_IR-ONLY_JSD_0.07.csv;0,07;0,14;0,1;0,93;0,95;0,07
bigbluebutton_IR-ONLY_JSD_0.08.csv;0,08;0,12;0,09;0,94;0,96;0,06
bigbluebutton_IR-ONLY_JSD_0.09.csv;0,08;0,11;0,09;0,94;0,97;0,06
bigbluebutton_IR-ONLY_JSD_0.10.csv;0,07;0,08;0,08;0,95;0,97;0,05
bigbluebutton_IR-ONLY_JSD_0.11.csv;0,08;0,07;0,07;0,95;0,98;0,05
bigbluebutton_IR-ONLY_JSD_0.12.csv;0,07;0,05;0,06;0,96;0,98;0,04
bigbluebutton_IR-ONLY_JSD_0.13.csv;0,08;0,05;0,06;0,96;0,98;0,04
bigbluebutton_IR-ONLY_JSD_0.14.csv;0,08;0,04;0,05;0,96;0,99;0,04
bigbluebutton_IR-ONLY_JSD_0.15.csv;0,08;0,03;0,05;0,96;0,99;0,03
bigbluebutton_IR-ONLY_JSD_0.16.csv;0,08;0,03;0,04;0,96;0,99;0,03
bigbluebutton_IR-ONLY_JSD_0.17.csv;0,08;0,02;0,04;0,97;0,99;0,03
bigbluebutton_IR-ONLY_JSD_0.18.csv;0,08;0,02;0,03;0,97;0,99;0,03
bigbluebutton_IR-ONLY_JSD_0.19.csv;0,07;0,01;0,02;0,97;0,99;0,02
bigbluebutton_IR-ONLY_JSD_0.20.csv;0,08;0,01;0,02;0,97;1;0,02
bigbluebutton_IR-ONLY_LSI_0.00.csv;0,03;0,68;0,05;0,35;0,34;0,01
bigbluebutton_IR-ONLY_LSI_0.01.csv;0,04;0,25;0,07;0,81;0,82;0,03
bigbluebutton_IR-ONLY_LSI_0.02.csv;0,05;0,2;0,08;0,88;0,9;0,05
bigbluebutton_IR-ONLY_LSI_0.03.csv;0,06;0,17;0,09;0,91;0,93;0,06
bigbluebutton_IR-ONLY_LSI_0.04.csv;0,07;0,15;0,09;0,92;0,94;0,06
bigbluebutton_IR-ONLY_LSI_0.05.csv;0,07;0,13;0,09;0,93;0,95;0,06
bigbluebutton_IR-ONLY_LSI_0.06.csv;0,07;0,11;0,08;0,94;0,96;0,05
bigbluebutton_IR-ONLY_LSI_0.07.csv;0,06;0,08;0,07;0,94;0,97;0,04
bigbluebutton_IR-ONLY_LSI_0.08.csv;0,06;0,06;0,06;0,95;0,97;0,03
bigbluebutton_IR-ONLY_LSI_0.09.csv;0,06;0,05;0,06;0,95;0,98;0,03
bigbluebutton_IR-ONLY_LSI_0.10.csv;0,06;0,04;0,05;0,96;0,98;0,03
bigbluebutton_IR-ONLY_LSI_0.11.csv;0,06;0,04;0,05;0,96;0,98;0,03
bigbluebutton_IR-ONLY_LSI_0.12.csv;0,06;0,03;0,04;0,96;0,99;0,02
bigbluebutton_IR-ONLY_LSI_0.13.csv;0,07;0,03;0,04;0,96;0,99;0,03
bigbluebutton_IR-ONLY_LSI_0.14.csv;0,07;0,02;0,04;0,96;0,99;0,02
bigbluebutton_IR-ONLY_LSI_0.15.csv;0,06;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_LSI_0.16.csv;0,07;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_LSI_0.17.csv;0,06;0,01;0,02;0,97;0,99;0,02
bigbluebutton_IR-ONLY_LSI_0.18.csv;0,05;0,01;0,02;0,97;1;0,01
bigbluebutton_IR-ONLY_LSI_0.19.csv;0,04;0,01;0,01;0,97;1;0,01
bigbluebutton_IR-ONLY_LSI_0.20.csv;0,04;0,01;0,01;0,97;1;0,01
bigbluebutton_IR-ONLY_TAROT_JSD_0.00.csv;0,03;0,68;0,05;0,35;0,34;0,01
bigbluebutton_IR-ONLY_TAROT_JSD_0.01.csv;0,06;0,19;0,09;0,9;0,92;0,06
bigbluebutton_IR-ONLY_TAROT_JSD_0.02.csv;0,06;0,19;0,1;0,9;0,92;0,07
bigbluebutton_IR-ONLY_TAROT_JSD_0.03.csv;0,07;0,19;0,1;0,91;0,93;0,07
bigbluebutton_IR-ONLY_TAROT_JSD_0.04.csv;0,07;0,17;0,1;0,91;0,94;0,07
bigbluebutton_IR-ONLY_TAROT_JSD_0.05.csv;0,07;0,16;0,1;0,92;0,94;0,07
bigbluebutton_IR-ONLY_TAROT_JSD_0.06.csv;0,07;0,14;0,09;0,93;0,95;0,06
bigbluebutton_IR-ONLY_TAROT_JSD_0.07.csv;0,08;0,12;0,1;0,94;0,96;0,07
bigbluebutton_IR-ONLY_TAROT_JSD_0.08.csv;0,08;0,1;0,09;0,94;0,97;0,06
bigbluebutton_IR-ONLY_TAROT_JSD_0.09.csv;0,08;0,08;0,08;0,95;0,97;0,05
bigbluebutton_IR-ONLY_TAROT_JSD_0.10.csv;0,08;0,07;0,07;0,95;0,98;0,05
bigbluebutton_IR-ONLY_TAROT_JSD_0.11.csv;0,08;0,05;0,06;0,96;0,98;0,04
bigbluebutton_IR-ONLY_TAROT_JSD_0.12.csv;0,08;0,04;0,06;0,96;0,99;0,04
bigbluebutton_IR-ONLY_TAROT_JSD_0.13.csv;0,08;0,04;0,05;0,96;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_JSD_0.14.csv;0,08;0,03;0,05;0,96;0,99;0,04
bigbluebutton_IR-ONLY_TAROT_JSD_0.15.csv;0,09;0,03;0,05;0,96;0,99;0,04
bigbluebutton_IR-ONLY_TAROT_JSD_0.16.csv;0,09;0,03;0,04;0,97;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_JSD_0.17.csv;0,09;0,02;0,04;0,97;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_JSD_0.18.csv;0,1;0,02;0,04;0,97;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_JSD_0.19.csv;0,1;0,02;0,04;0,97;0,99;0,04
bigbluebutton_IR-ONLY_TAROT_JSD_0.20.csv;0,1;0,02;0,03;0,97;1;0,03
bigbluebutton_IR-ONLY_TAROT_LSI_0.00.csv;0,03;0,68;0,05;0,35;0,34;0,01
bigbluebutton_IR-ONLY_TAROT_LSI_0.01.csv;0,03;0,26;0,06;0,78;0,8;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.02.csv;0,05;0,19;0,08;0,88;0,89;0,05
bigbluebutton_IR-ONLY_TAROT_LSI_0.03.csv;0,06;0,17;0,09;0,9;0,92;0,06
bigbluebutton_IR-ONLY_TAROT_LSI_0.04.csv;0,06;0,14;0,09;0,92;0,94;0,06
bigbluebutton_IR-ONLY_TAROT_LSI_0.05.csv;0,06;0,11;0,08;0,93;0,95;0,05
bigbluebutton_IR-ONLY_TAROT_LSI_0.06.csv;0,06;0,08;0,07;0,94;0,96;0,04
bigbluebutton_IR-ONLY_TAROT_LSI_0.07.csv;0,06;0,07;0,06;0,95;0,97;0,04
bigbluebutton_IR-ONLY_TAROT_LSI_0.08.csv;0,06;0,05;0,06;0,95;0,98;0,03
bigbluebutton_IR-ONLY_TAROT_LSI_0.09.csv;0,06;0,04;0,05;0,95;0,98;0,03
bigbluebutton_IR-ONLY_TAROT_LSI_0.10.csv;0,06;0,04;0,05;0,96;0,98;0,03
bigbluebutton_IR-ONLY_TAROT_LSI_0.11.csv;0,06;0,03;0,04;0,96;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_LSI_0.12.csv;0,06;0,03;0,04;0,96;0,99;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.13.csv;0,06;0,02;0,03;0,96;0,99;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.14.csv;0,06;0,02;0,03;0,96;0,99;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.15.csv;0,07;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.16.csv;0,07;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.17.csv;0,07;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.18.csv;0,07;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.19.csv;0,07;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_TAROT_LSI_0.20.csv;0,07;0,01;0,02;0,97;1;0,02
bigbluebutton_IR-ONLY_TAROT_VSM_0.00.csv;0,03;0,68;0,05;0,35;0,34;0,01
bigbluebutton_IR-ONLY_TAROT_VSM_0.01.csv;0,06;0,18;0,09;0,91;0,93;0,06
bigbluebutton_IR-ONLY_TAROT_VSM_0.02.csv;0,07;0,15;0,1;0,92;0,94;0,07
bigbluebutton_IR-ONLY_TAROT_VSM_0.03.csv;0,07;0,11;0,09;0,94;0,96;0,06
bigbluebutton_IR-ONLY_TAROT_VSM_0.04.csv;0,07;0,08;0,07;0,94;0,97;0,04
bigbluebutton_IR-ONLY_TAROT_VSM_0.05.csv;0,07;0,06;0,06;0,95;0,98;0,04
bigbluebutton_IR-ONLY_TAROT_VSM_0.06.csv;0,07;0,05;0,05;0,96;0,98;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.07.csv;0,07;0,04;0,05;0,96;0,99;0,04
bigbluebutton_IR-ONLY_TAROT_VSM_0.08.csv;0,08;0,04;0,05;0,96;0,99;0,04
bigbluebutton_IR-ONLY_TAROT_VSM_0.09.csv;0,08;0,03;0,04;0,96;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.10.csv;0,08;0,03;0,04;0,97;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.11.csv;0,08;0,02;0,04;0,97;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.12.csv;0,08;0,02;0,03;0,97;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.13.csv;0,09;0,02;0,03;0,97;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.14.csv;0,09;0,02;0,03;0,97;0,99;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.15.csv;0,11;0,02;0,03;0,97;1;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.16.csv;0,1;0,02;0,03;0,97;1;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.17.csv;0,1;0,01;0,03;0,97;1;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.18.csv;0,1;0,01;0,02;0,97;1;0,03
bigbluebutton_IR-ONLY_TAROT_VSM_0.19.csv;0,09;0,01;0,02;0,97;1;0,02
bigbluebutton_IR-ONLY_TAROT_VSM_0.20.csv;0,09;0,01;0,02;0,97;1;0,02
bigbluebutton_IR-ONLY_VSM_0.00.csv;0,03;0,68;0,05;0,35;0,34;0,01
bigbluebutton_IR-ONLY_VSM_0.01.csv;0,06;0,18;0,09;0,9;0,92;0,06
bigbluebutton_IR-ONLY_VSM_0.02.csv;0,07;0,16;0,09;0,92;0,94;0,06
bigbluebutton_IR-ONLY_VSM_0.03.csv;0,07;0,13;0,09;0,93;0,95;0,06
bigbluebutton_IR-ONLY_VSM_0.04.csv;0,07;0,11;0,09;0,94;0,96;0,06
bigbluebutton_IR-ONLY_VSM_0.05.csv;0,07;0,08;0,08;0,95;0,97;0,05
bigbluebutton_IR-ONLY_VSM_0.06.csv;0,06;0,06;0,06;0,95;0,98;0,04
bigbluebutton_IR-ONLY_VSM_0.07.csv;0,07;0,05;0,06;0,96;0,98;0,03
bigbluebutton_IR-ONLY_VSM_0.08.csv;0,07;0,04;0,05;0,96;0,98;0,03
bigbluebutton_IR-ONLY_VSM_0.09.csv;0,07;0,03;0,05;0,96;0,99;0,03
bigbluebutton_IR-ONLY_VSM_0.10.csv;0,08;0,03;0,04;0,96;0,99;0,03
bigbluebutton_IR-ONLY_VSM_0.11.csv;0,07;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_VSM_0.12.csv;0,07;0,02;0,03;0,97;0,99;0,02
bigbluebutton_IR-ONLY_VSM_0.13.csv;0,07;0,01;0,02;0,97;0,99;0,02
bigbluebutton_IR-ONLY_VSM_0.14.csv;0,07;0,01;0,02;0,97;1;0,02
bigbluebutton_IR-ONLY_VSM_0.15.csv;0,08;0,01;0,02;0,97;1;0,02
bigbluebutton_IR-ONLY_VSM_0.16.csv;0,07;0,01;0,02;0,97;1;0,01
bigbluebutton_IR-ONLY_VSM_0.17.csv;0,06;0,01;0,01;0,97;1;0,01
bigbluebutton_IR-ONLY_VSM_0.18.csv;0,06;0,01;0,01;0,97;1;0,01
bigbluebutton_IR-ONLY_VSM_0.19.csv;0,05;0;0,01;0,97;1;0,01
bigbluebutton_IR-ONLY_VSM_0.20.csv;0,03;0;0;0,97;1;0
jabref_IR-ONLY_JSD_0.00.csv;0,32;1;0,48;0,33;0,02;0,05
jabref_IR-ONLY_JSD_0.01.csv;0,43;0,22;0,29;0,66;0,86;0,1
jabref_IR-ONLY_JSD_0.02.csv;0,42;0,21;0,28;0,66;0,86;0,1
jabref_IR-ONLY_JSD_0.03.csv;0,42;0,2;0,27;0,66;0,87;0,09
jabref_IR-ONLY_JSD_0.04.csv;0,4;0,17;0,24;0,66;0,88;0,07
jabref_IR-ONLY_JSD_0.05.csv;0,38;0,15;0,21;0,65;0,89;0,05
jabref_IR-ONLY_JSD_0.06.csv;0,36;0,12;0,18;0,65;0,9;0,03
jabref_IR-ONLY_JSD_0.07.csv;0,33;0,09;0,14;0,65;0,92;0,01
jabref_IR-ONLY_JSD_0.08.csv;0,31;0,07;0,11;0,66;0,93;-0,01
jabref_IR-ONLY_JSD_0.09.csv;0,26;0,04;0,07;0,66;0,94;-0,03
jabref_IR-ONLY_JSD_0.10.csv;0,24;0,03;0,05;0,66;0,95;-0,04
jabref_IR-ONLY_JSD_0.11.csv;0,22;0,02;0,04;0,66;0,96;-0,04
jabref_IR-ONLY_JSD_0.12.csv;0,21;0,02;0,03;0,67;0,97;-0,04
jabref_IR-ONLY_JSD_0.13.csv;0,22;0,01;0,02;0,67;0,98;-0,03
jabref_IR-ONLY_JSD_0.14.csv;0,23;0,01;0,02;0,67;0,98;-0,02
jabref_IR-ONLY_JSD_0.15.csv;0,25;0,01;0,02;0,68;0,99;-0,02
jabref_IR-ONLY_JSD_0.16.csv;0,27;0,01;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_JSD_0.17.csv;0,31;0,01;0,01;0,68;0,99;0
jabref_IR-ONLY_JSD_0.18.csv;0,31;0,01;0,01;0,68;0,99;0
jabref_IR-ONLY_JSD_0.19.csv;0,37;0;0,01;0,68;1;0,01
jabref_IR-ONLY_JSD_0.20.csv;0,36;0;0,01;0,68;1;0,01
jabref_IR-ONLY_LSI_0.00.csv;0,32;1;0,48;0,33;0,02;0,05
jabref_IR-ONLY_LSI_0.01.csv;0,36;0,15;0,22;0,65;0,87;0,04
jabref_IR-ONLY_LSI_0.02.csv;0,32;0,08;0,13;0,65;0,91;0
jabref_IR-ONLY_LSI_0.03.csv;0,29;0,05;0,09;0,66;0,94;-0,01
jabref_IR-ONLY_LSI_0.04.csv;0,3;0,04;0,07;0,67;0,96;-0,01
jabref_IR-ONLY_LSI_0.05.csv;0,32;0,03;0,05;0,67;0,97;0
jabref_IR-ONLY_LSI_0.06.csv;0,34;0,02;0,04;0,68;0,98;0,01
jabref_IR-ONLY_LSI_0.07.csv;0,34;0,02;0,03;0,68;0,98;0,01
jabref_IR-ONLY_LSI_0.08.csv;0,33;0,01;0,02;0,68;0,99;0
jabref_IR-ONLY_LSI_0.09.csv;0,35;0,01;0,02;0,68;0,99;0,01
jabref_IR-ONLY_LSI_0.10.csv;0,37;0,01;0,02;0,68;0,99;0,01
jabref_IR-ONLY_LSI_0.11.csv;0,38;0,01;0,02;0,68;0,99;0,01
jabref_IR-ONLY_LSI_0.12.csv;0,37;0,01;0,01;0,68;0,99;0,01
jabref_IR-ONLY_LSI_0.13.csv;0,38;0,01;0,01;0,68;1;0,01
jabref_IR-ONLY_LSI_0.14.csv;0,38;0,01;0,01;0,68;1;0,01
jabref_IR-ONLY_LSI_0.15.csv;0,38;0;0,01;0,68;1;0,01
jabref_IR-ONLY_LSI_0.16.csv;0,35;0;0,01;0,68;1;0
jabref_IR-ONLY_LSI_0.17.csv;0,32;0;0,01;0,68;1;0
jabref_IR-ONLY_LSI_0.18.csv;0,34;0;0;0,68;1;0
jabref_IR-ONLY_LSI_0.19.csv;0,33;0;0;0,68;1;0
jabref_IR-ONLY_LSI_0.20.csv;0,33;0;0;0,68;1;0
jabref_IR-ONLY_TAROT_JSD_0.00.csv;0,32;1;0,48;0,33;0,02;0,05
jabref_IR-ONLY_TAROT_JSD_0.01.csv;0,43;0,22;0,29;0,66;0,86;0,1
jabref_IR-ONLY_TAROT_JSD_0.02.csv;0,42;0,21;0,28;0,66;0,86;0,1
jabref_IR-ONLY_TAROT_JSD_0.03.csv;0,41;0,19;0,26;0,66;0,87;0,08
jabref_IR-ONLY_TAROT_JSD_0.04.csv;0,39;0,16;0,22;0,65;0,88;0,06
jabref_IR-ONLY_TAROT_JSD_0.05.csv;0,36;0,12;0,19;0,65;0,9;0,03
jabref_IR-ONLY_TAROT_JSD_0.06.csv;0,32;0,09;0,14;0,65;0,91;0
jabref_IR-ONLY_TAROT_JSD_0.07.csv;0,28;0,06;0,1;0,65;0,93;-0,02
jabref_IR-ONLY_TAROT_JSD_0.08.csv;0,24;0,04;0,07;0,65;0,94;-0,04
jabref_IR-ONLY_TAROT_JSD_0.09.csv;0,21;0,03;0,05;0,66;0,95;-0,05
jabref_IR-ONLY_TAROT_JSD_0.10.csv;0,2;0,02;0,04;0,66;0,96;-0,05
jabref_IR-ONLY_TAROT_JSD_0.11.csv;0,2;0,02;0,03;0,66;0,96;-0,05
jabref_IR-ONLY_TAROT_JSD_0.12.csv;0,19;0,01;0,03;0,67;0,97;-0,04
jabref_IR-ONLY_TAROT_JSD_0.13.csv;0,2;0,01;0,02;0,67;0,98;-0,04
jabref_IR-ONLY_TAROT_JSD_0.14.csv;0,2;0,01;0,02;0,67;0,98;-0,04
jabref_IR-ONLY_TAROT_JSD_0.15.csv;0,2;0,01;0,02;0,67;0,98;-0,03
jabref_IR-ONLY_TAROT_JSD_0.16.csv;0,2;0,01;0,02;0,67;0,98;-0,03
jabref_IR-ONLY_TAROT_JSD_0.17.csv;0,22;0,01;0,02;0,67;0,98;-0,03
jabref_IR-ONLY_TAROT_JSD_0.18.csv;0,2;0,01;0,01;0,67;0,99;-0,03
jabref_IR-ONLY_TAROT_JSD_0.19.csv;0,2;0,01;0,01;0,68;0,99;-0,03
jabref_IR-ONLY_TAROT_JSD_0.20.csv;0,2;0,01;0,01;0,68;0,99;-0,03
jabref_IR-ONLY_TAROT_LSI_0.00.csv;0,32;1;0,48;0,33;0,02;0,05
jabref_IR-ONLY_TAROT_LSI_0.01.csv;0,33;0,11;0,16;0,65;0,9;0,01
jabref_IR-ONLY_TAROT_LSI_0.02.csv;0,27;0,05;0,09;0,65;0,93;-0,03
jabref_IR-ONLY_TAROT_LSI_0.03.csv;0,27;0,04;0,06;0,66;0,96;-0,02
jabref_IR-ONLY_TAROT_LSI_0.04.csv;0,29;0,03;0,05;0,67;0,97;-0,01
jabref_IR-ONLY_TAROT_LSI_0.05.csv;0,29;0,02;0,04;0,67;0,98;-0,01
jabref_IR-ONLY_TAROT_LSI_0.06.csv;0,28;0,02;0,03;0,67;0,98;-0,01
jabref_IR-ONLY_TAROT_LSI_0.07.csv;0,29;0,01;0,02;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.08.csv;0,28;0,01;0,02;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.09.csv;0,27;0,01;0,02;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.10.csv;0,27;0,01;0,02;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.11.csv;0,26;0,01;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.12.csv;0,24;0,01;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.13.csv;0,25;0,01;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.14.csv;0,24;0;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.15.csv;0,25;0;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.16.csv;0,27;0;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.17.csv;0,28;0;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_LSI_0.18.csv;0,29;0;0,01;0,68;1;0
jabref_IR-ONLY_TAROT_LSI_0.19.csv;0,27;0;0,01;0,68;1;-0,01
jabref_IR-ONLY_TAROT_LSI_0.20.csv;0,28;0;0,01;0,68;1;-0,01
jabref_IR-ONLY_TAROT_VSM_0.00.csv;0,32;1;0,48;0,33;0,02;0,05
jabref_IR-ONLY_TAROT_VSM_0.01.csv;0,33;0,11;0,16;0,65;0,9;0,01
jabref_IR-ONLY_TAROT_VSM_0.02.csv;0,27;0,05;0,09;0,65;0,93;-0,03
jabref_IR-ONLY_TAROT_VSM_0.03.csv;0,27;0,04;0,06;0,66;0,96;-0,02
jabref_IR-ONLY_TAROT_VSM_0.04.csv;0,29;0,03;0,05;0,67;0,97;-0,01
jabref_IR-ONLY_TAROT_VSM_0.05.csv;0,29;0,02;0,04;0,67;0,98;-0,01
jabref_IR-ONLY_TAROT_VSM_0.06.csv;0,28;0,02;0,03;0,67;0,98;-0,01
jabref_IR-ONLY_TAROT_VSM_0.07.csv;0,29;0,01;0,02;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.08.csv;0,28;0,01;0,02;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.09.csv;0,27;0,01;0,02;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.10.csv;0,27;0,01;0,02;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.11.csv;0,26;0,01;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.12.csv;0,24;0,01;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.13.csv;0,25;0,01;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.14.csv;0,24;0;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.15.csv;0,25;0;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.16.csv;0,27;0;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.17.csv;0,28;0;0,01;0,68;0,99;-0,01
jabref_IR-ONLY_TAROT_VSM_0.18.csv;0,29;0;0,01;0,68;1;0
jabref_IR-ONLY_TAROT_VSM_0.19.csv;0,27;0;0,01;0,68;1;-0,01
jabref_IR-ONLY_TAROT_VSM_0.20.csv;0,28;0;0,01;0,68;1;-0,01
jabref_IR-ONLY_VSM_0.00.csv;0,32;1;0,48;0,33;0,02;0,05
jabref_IR-ONLY_VSM_0.01.csv;0,35;0,12;0,18;0,65;0,89;0,02
jabref_IR-ONLY_VSM_0.02.csv;0,3;0,07;0,11;0,65;0,93;-0,01
jabref_IR-ONLY_VSM_0.03.csv;0,3;0,04;0,07;0,66;0,95;-0,01
jabref_IR-ONLY_VSM_0.04.csv;0,31;0,03;0,06;0,67;0,97;0
jabref_IR-ONLY_VSM_0.05.csv;0,34;0,02;0,05;0,67;0,98;0,01
jabref_IR-ONLY_VSM_0.06.csv;0,34;0,02;0,04;0,68;0,98;0,01
jabref_IR-ONLY_VSM_0.07.csv;0,34;0,01;0,03;0,68;0,99;0,01
jabref_IR-ONLY_VSM_0.08.csv;0,35;0,01;0,02;0,68;0,99;0,01
jabref_IR-ONLY_VSM_0.09.csv;0,36;0,01;0,02;0,68;0,99;0,01
jabref_IR-ONLY_VSM_0.10.csv;0,38;0,01;0,02;0,68;0,99;0,01
jabref_IR-ONLY_VSM_0.11.csv;0,36;0,01;0,01;0,68;0,99;0,01
jabref_IR-ONLY_VSM_0.12.csv;0,38;0,01;0,01;0,68;1;0,01
jabref_IR-ONLY_VSM_0.13.csv;0,38;0;0,01;0,68;1;0,01
jabref_IR-ONLY_VSM_0.14.csv;0,36;0;0,01;0,68;1;0,01
jabref_IR-ONLY_VSM_0.15.csv;0,33;0;0,01;0,68;1;0
jabref_IR-ONLY_VSM_0.16.csv;0,32;0;0,01;0,68;1;0
jabref_IR-ONLY_VSM_0.17.csv;0,33;0;0;0,68;1;0
jabref_IR-ONLY_VSM_0.18.csv;0,3;0;0;0,68;1;0
jabref_IR-ONLY_VSM_0.19.csv;0,33;0;0;0,68;1;0
jabref_IR-ONLY_VSM_0.20.csv;0,34;0;0;0,68;1;0
MediaStore_IR-ONLY_JSD_0.00.csv;0,01;1;0,03;;;
MediaStore_IR-ONLY_JSD_0.01.csv;0,03;0,62;0,05;0,68;0,68;0,07
MediaStore_IR-ONLY_JSD_0.02.csv;0,03;0,62;0,05;0,68;0,68;0,07
MediaStore_IR-ONLY_JSD_0.03.csv;0,03;0,62;0,05;0,68;0,68;0,07
MediaStore_IR-ONLY_JSD_0.04.csv;0,03;0,58;0,05;0,69;0,69;0,07
MediaStore_IR-ONLY_JSD_0.05.csv;0,03;0,58;0,05;0,7;0,7;0,07
MediaStore_IR-ONLY_JSD_0.06.csv;0,03;0,56;0,05;0,71;0,71;0,07
MediaStore_IR-ONLY_JSD_0.07.csv;0,03;0,56;0,05;0,72;0,72;0,07
MediaStore_IR-ONLY_JSD_0.08.csv;0,03;0,54;0,06;0,74;0,75;0,08
MediaStore_IR-ONLY_JSD_0.09.csv;0,03;0,52;0,06;0,76;0,76;0,08
MediaStore_IR-ONLY_JSD_0.10.csv;0,03;0,46;0,05;0,77;0,78;0,07
MediaStore_IR-ONLY_JSD_0.11.csv;0,03;0,46;0,06;0,8;0,8;0,08
MediaStore_IR-ONLY_JSD_0.12.csv;0,04;0,46;0,07;0,83;0,83;0,09
MediaStore_IR-ONLY_JSD_0.13.csv;0,04;0,4;0,07;0,84;0,85;0,08
MediaStore_IR-ONLY_JSD_0.14.csv;0,04;0,38;0,07;0,86;0,87;0,09
MediaStore_IR-ONLY_JSD_0.15.csv;0,05;0,38;0,09;0,89;0,9;0,1
MediaStore_IR-ONLY_JSD_0.16.csv;0,05;0,36;0,09;0,9;0,91;0,11
MediaStore_IR-ONLY_JSD_0.17.csv;0,06;0,32;0,1;0,92;0,93;0,11
MediaStore_IR-ONLY_JSD_0.18.csv;0,06;0,28;0,09;0,92;0,93;0,1
MediaStore_IR-ONLY_JSD_0.19.csv;0,06;0,24;0,09;0,93;0,94;0,09
MediaStore_IR-ONLY_JSD_0.20.csv;0,06;0,22;0,09;0,94;0,95;0,09
MediaStore_IR-ONLY_JSD_0.21.csv;0,06;0,18;0,09;0,95;0,96;0,08
